Reservation-id,Reservation_Status
50082265,1
20794778,1
73042352,1
18409964,1
70788551,1
42004070,2
34115215,2
84539295,1
60111231,1
56321763,1
17905639,1
52664408,1
98921286,1
46096867,1
51499029,1
9425826,1
61763538,1
68767075,1
24065252,1
56151689,1
95687144,1
51881559,1
32939582,2
269319,1
87676829,1
77358652,1
92544167,1
87927325,1
38001139,2
4542842,1
70512641,1
52717568,1
67352978,1
4734692,1
83194140,1
93223407,1
65758952,1
91585570,1
59665742,1
17786035,1
74306619,1
44014777,1
88020741,1
56480485,1
36492621,2
72255960,1
96786267,1
36743163,2
61808366,1
4084643,1
55305311,1
6656692,1
35268612,2
30099568,2
49913126,1
81650927,1
47515896,1
21898328,1
73043218,1
65630542,1
63409154,1
25080457,1
19836054,1
83975325,1
15293012,1
78131327,1
38344172,2
15136951,1
95066467,1
69364978,1
83076151,1
45815750,1
28146454,2
35190891,2
46923817,1
9659883,1
19358187,1
45244301,1
7243540,1
37331725,2
43649142,2
67311265,1
97787496,1
68829691,1
14898599,1
2208574,1
85411428,1
92473170,1
24920269,1
82468346,1
61464854,1
64260613,1
58562037,1
47934607,1
18473518,1
6174918,1
92692764,1
28515154,2
50675442,1
53261183,1
62286239,1
6723048,1
11135004,1
93506333,1
12386368,1
3680052,1
63716527,1
12431258,1
12946891,1
38282546,2
19585385,1
61708136,1
36684071,2
92236537,1
7934880,1
52580122,1
33053296,2
26818960,1
80423078,1
4535931,1
48747739,1
43683213,2
5025557,1
53985327,1
92923307,1
88450074,1
72110617,1
97619755,1
9236843,1
47095080,1
87587990,1
82451090,1
25553539,1
60362942,1
35025933,2
46262420,1
54353311,1
45625478,1
22498134,1
38550520,2
59567899,1
85263081,1
86272483,1
77150487,1
2718958,1
86529128,1
63593222,1
97907044,1
57117704,1
34139728,2
69755703,1
50295425,1
489569,1
20460868,1
34146657,2
44442423,1
61735297,1
16238707,1
98540026,1
16232630,1
88794796,1
52604895,1
92337882,1
9201042,1
91836596,1
16527896,1
41614945,2
29951275,2
75058864,1
95310373,1
73653384,1
32004848,2
53583531,1
58034214,1
98233510,1
4454983,1
672637,1
68525273,1
21361529,1
67048647,1
67690197,1
61528433,1
97727786,1
37595100,2
6302097,1
69754182,1
72259602,1
3641848,1
32731707,2
3556731,1
60940241,1
93897474,1
65715013,1
82670065,1
98928971,1
9907656,1
52294619,1
82509446,1
14366947,1
86425434,1
38431913,2
84678556,1
26967757,1
30037430,2
10378995,1
65525448,1
79897767,1
738956,1
52312220,1
12973691,1
1136559,1
85771728,1
83911057,1
78641911,1
56483609,1
97270148,1
22744114,1
3477007,1
11471017,1
65751836,1
78283725,1
68656076,1
34125677,2
29373913,2
32247205,2
70741695,1
74248187,1
92259027,1
3596204,1
23506394,1
65045531,1
98577176,1
59986478,1
94955605,1
35655135,2
23663674,1
99664548,1
59855510,1
18969348,1
26265371,1
55750229,1
89602422,1
90783462,1
34300225,2
46903391,1
80155697,1
27662142,1
6222390,1
85524525,1
37480007,2
55428598,1
65797493,1
20061960,1
47199087,1
10260418,1
9746752,1
67139468,1
60634871,1
53819054,1
89830064,1
33243297,2
34890362,2
35896451,2
34911706,2
25998722,1
97178538,1
649124,1
61367175,1
17460804,1
85973647,1
44925821,1
42420723,2
69893288,1
31899876,2
62575378,1
63669387,1
55667532,1
70405950,1
38224976,2
90491030,1
72970791,1
40483145,2
87800461,1
94525681,1
93422353,1
39341346,2
65817461,1
81624414,1
49497444,1
1164005,1
85925462,1
91210577,1
90397982,1
79389419,1
32941111,2
86861463,1
94442457,1
38607749,2
70560954,1
29388468,2
84899203,1
22945006,1
30689639,2
61622598,1
95414443,1
43581896,2
86078165,1
77062771,1
84263576,1
12584187,1
11256358,1
9122782,1
43778704,2
17470915,1
65940919,1
25192909,1
40113251,2
27380459,1
93153045,1
71846686,1
4363902,1
89617312,1
77224569,1
60284929,1
89154977,1
38987701,2
60529273,1
80988629,1
95564150,1
23565115,1
71925855,1
56594943,1
62896128,1
320974,1
61945559,1
51102079,1
17944404,1
74097915,1
72961577,1
9406065,1
31712999,2
772477,1
40876045,2
15525680,1
1220121,1
66373347,1
77485565,1
1709337,1
78783753,1
36118674,2
16034345,1
95411958,1
65283644,1
65974018,1
97308841,1
94035715,1
2780702,1
57537559,1
51223964,1
47840681,1
67776455,1
89529997,1
57812290,1
94519587,1
79663212,1
54828270,1
74811794,1
83345601,1
56570387,1
95026867,1
51381402,1
58074618,1
45015777,1
20609696,1
53246505,1
17367864,1
78968593,1
75176421,1
61418404,1
85020961,1
91920213,1
20137143,1
32345779,2
34956784,2
73216190,1
81278503,1
76449258,1
39481842,2
59827519,1
47252802,1
35043113,2
24583080,1
73050389,1
72460331,1
76872180,1
2132883,1
24137681,1
91676758,1
51264056,1
34657093,2
82768374,1
62247784,1
9209094,1
8727009,1
99694281,1
75890985,1
7334404,1
69203107,1
15049567,1
40660103,2
84200991,1
68582654,1
78684562,1
2255268,1
16921933,1
63837732,1
4731034,1
2823450,1
65338348,1
70252390,1
68425557,1
35313163,2
90162894,1
22124694,1
93127191,1
66087258,1
99927089,1
66271439,1
33981655,2
45405102,1
74623799,1
45329763,1
40057073,2
98869764,1
63689535,1
40679347,2
10231015,1
4768008,1
84146039,1
58162426,1
72961971,1
89192605,1
29711403,2
38619269,2
18739601,1
67221043,1
30962836,2
57123141,1
64247976,1
32539333,2
71881293,1
4498414,1
30658759,2
50848259,1
42166026,2
60918816,1
8554259,1
79685291,1
18061332,1
34182637,2
20209689,1
70923481,1
53176772,1
57825978,1
76289146,1
70522186,1
79469857,1
56567337,1
65100356,1
67322260,1
84520269,1
31754068,2
80079409,1
88645371,1
72759458,1
26478361,1
84805785,1
54353676,1
42664865,2
68053239,1
19544177,1
2042510,1
16366144,1
12280716,1
64301770,1
75984731,1
71615098,1
82440114,1
3633598,1
28676460,2
25997925,1
13468858,1
76193682,1
15938319,1
26316748,1
69906105,1
99146661,1
5100624,1
51555503,1
23378791,1
10181515,1
25247938,1
66900837,1
50504572,1
86339920,1
84106109,1
27926291,1
24563762,1
26614815,1
57297857,1
38096780,2
24372436,1
85819413,1
91042702,1
68953549,1
44390749,1
29163663,2
24744742,1
99742323,1
3494637,1
46430910,1
87687863,1
36272486,2
89842859,1
75033128,1
27927711,1
33515702,2
63063406,1
31874018,2
2474153,1
96647907,1
78617449,1
56358558,1
48419566,1
13868313,1
50918269,1
1097513,1
7640295,1
73305940,1
25777461,1
69099321,1
77466976,1
76053774,1
96792780,1
98761627,1
73437079,1
90953434,1
60335743,1
78402237,1
47994902,1
15981661,1
93844687,1
84852694,1
48273730,1
64483572,1
57590463,1
2516360,1
16393790,1
42746498,2
6013315,1
20914768,1
29868001,2
82789513,1
91924362,1
59292493,1
54269093,1
80007056,1
91930301,1
71591534,1
61340580,1
17562504,1
11362956,1
34700604,2
41874714,2
81399524,1
244000,1
65102091,1
96681770,1
3042934,1
10668465,1
12693432,1
84215591,1
80554215,1
5322069,1
32202952,2
38282132,2
78657053,1
73222811,1
91388609,1
83226738,1
32597237,2
77491577,1
64627593,1
83467621,1
39378946,2
30573845,2
76301539,1
15413452,1
59474405,1
18401635,1
76529547,1
7379978,1
12870914,1
38688367,2
51572415,1
61096650,1
84100297,1
66660796,1
82925803,1
49009601,1
80720138,1
82681968,1
46283531,1
36192374,2
87846915,1
964706,1
95722773,1
13090702,1
92563485,1
44574975,1
62829280,1
2519077,1
52702877,1
11817789,1
21486995,1
82240870,1
81843608,1
27177544,1
90373160,1
84805472,1
90287000,1
6372131,1
45982138,1
32649490,2
52362704,1
74782301,1
88582394,1
5778999,1
99865370,1
56993732,1
58545933,1
68090145,1
82015514,1
73986568,1
41768772,2
8639098,1
71066522,1
66271696,1
60976249,1
88813842,1
45257482,1
45205638,1
70883085,1
73940542,1
9181036,1
53524606,1
77246132,1
37867080,2
99805169,1
50339108,1
44021654,1
8853439,1
11103245,1
22592855,1
71025964,1
65651720,1
24262834,1
33720048,2
68422365,1
86629674,1
33621396,2
53001947,1
99468721,1
13977094,1
97698460,1
88107235,1
32880915,2
94103059,1
23934717,1
64829276,1
29933861,2
30948732,2
94698701,1
35653219,2
87537168,1
68550289,1
22356627,1
95289606,1
91802072,1
89261512,1
56446220,1
54890181,1
95094327,1
80509987,1
74754942,1
67380812,1
99756896,1
2430028,1
77648216,1
83191944,1
17684010,1
29226178,2
99708842,1
69210554,1
33465549,2
81670375,1
23380975,1
69729338,1
89183454,1
75878079,1
36265195,2
32969255,2
28930887,2
50815091,1
1881274,1
1155758,1
64172176,1
29271830,2
91401105,1
78336302,1
34951489,2
63801194,1
89966347,1
10808461,1
4406534,1
7602665,1
40660488,2
93569363,1
42802734,2
19595191,1
95357202,1
83609095,1
67585602,1
95974371,1
9625508,1
38099293,2
72649830,1
14660067,1
41232727,2
23402166,1
4984128,1
21210426,1
41447112,2
60634462,1
8234321,1
21742258,1
255736,1
87479737,1
44802651,1
6301724,1
7975341,1
3863462,1
20779713,1
72020813,1
10459657,1
69510797,1
61443270,1
47713030,1
61438557,1
39523483,2
60959311,1
68800796,1
30713627,2
3141740,1
44778691,1
40673727,2
86740083,1
45058735,1
50054962,1
66661559,1
11384099,1
1624305,1
97629136,1
12775174,1
68109958,1
98499290,1
82624659,1
20472760,1
87054305,1
18197773,1
442773,1
39873114,2
92146832,1
87410502,1
79043692,1
54551201,1
40962670,2
59372611,1
1482209,1
86239976,1
82771697,1
39319078,2
24387898,1
6229724,1
28534345,2
51997718,1
19167171,1
61117547,1
64788698,1
12960669,1
11787022,1
34818088,2
67165469,1
67459890,1
65155373,1
48498201,1
92165704,1
33247236,2
46678262,1
63491163,1
47950865,1
68385398,1
22697348,1
66088269,1
57011312,1
3061001,1
25175876,1
12286644,1
53403546,1
30929972,2
42702118,2
9235904,1
43987683,1
13579467,1
1829883,1
88992850,1
6830595,1
19915866,1
41278258,2
80670693,1
75433844,1
4318167,1
25692244,1
56763048,1
94230735,1
18759065,1
39385054,2
39295632,2
29101448,2
23973990,1
33218331,2
77697751,1
52593494,1
72754167,1
29525359,2
87476952,1
59685178,1
81641413,1
79100181,1
95245839,1
22640274,1
46795646,1
68422702,1
97204913,1
95444147,1
322633,1
98072286,1
21107683,1
71511156,1
46335826,1
68398987,1
8987123,1
12827854,1
43711013,2
79780211,1
31267900,2
99850766,1
52418975,1
65554993,1
41176381,2
21483630,1
46162917,1
12828035,1
22687237,1
8108399,1
94112231,1
97245300,1
82029052,1
43272362,2
69999465,1
74302517,1
57351878,1
15577242,1
82280845,1
3326101,1
32240604,2
54139621,1
80424676,1
47831746,1
70681972,1
26551703,1
100679,1
85458407,1
76449238,1
19023443,1
97569024,1
31790666,2
96561506,1
70812048,1
70771145,1
85065167,1
58312846,1
85446936,1
18683134,1
37261811,2
48590326,1
90511459,1
88402771,1
18609405,1
70536512,1
48723766,1
71682104,1
84472884,1
94540524,1
20081672,1
90498156,1
39862102,2
2986513,1
71020923,1
11050974,1
73947319,1
25148166,1
26200175,1
63700293,1
65966555,1
73094116,1
94797207,1
41802714,2
25360364,1
62913302,1
48317204,1
11679216,1
344030,1
26342770,1
2130705,1
47654490,1
21859676,1
9377354,1
57546978,1
7190821,1
14372532,1
69350556,1
40747350,2
64810591,1
41043772,2
21753367,1
80434987,1
37868684,2
51249933,1
80359817,1
49489899,1
23216017,1
88072468,1
23142597,1
81007808,1
54623562,1
18324699,1
75498272,1
1168199,1
47904671,1
55625010,1
93802723,1
60312495,1
27958779,1
54691652,1
146559,1
63061351,1
34952205,2
35587413,2
92386141,1
68007883,1
57477534,1
7771634,1
60610853,1
64099015,1
48980211,1
53361809,1
72565508,1
33983544,2
76884064,1
26480449,1
36637637,2
55159501,1
62075452,1
96603700,1
58434136,1
50250520,1
8551884,1
85496242,1
60183897,1
23295227,1
31423767,2
64465482,1
78474247,1
62561054,1
10245009,1
80245871,1
79192194,1
5827840,1
48867091,1
67906642,1
26314538,1
72862999,1
71352584,1
54379534,1
32829294,2
20971718,1
44936084,1
16012987,1
71421587,1
96874644,1
25404551,1
91368194,1
25128592,1
39421277,2
83073780,1
72464404,1
69692541,1
26635402,1
45065812,1
10977469,1
90675225,1
28449927,2
24375409,1
27550950,1
49442899,1
52865393,1
26100559,1
98967268,1
33902173,2
51494485,1
12503686,1
97884772,1
12243817,1
17410417,1
77507446,1
46167372,1
41551935,2
15561096,1
64106937,1
86772355,1
91274201,1
99710889,1
30492803,2
74914286,1
31427936,2
20205577,1
78337063,1
22339600,1
19874078,1
56326367,1
46598038,1
65740316,1
40028177,2
75646514,1
5152643,1
1105612,1
66485161,1
76426906,1
44654410,1
90528802,1
12965017,1
49823963,1
57078122,1
49531178,1
61878166,1
33810479,2
73771918,1
38371274,2
91007713,1
59377797,1
77291288,1
22691991,1
11024543,1
55315656,1
59995428,1
43061646,2
34458985,2
81263177,1
86380742,1
32894739,2
11831033,1
9536552,1
65456983,1
77304094,1
51453126,1
89330598,1
45527180,1
23711406,1
18858868,1
59430808,1
43117469,2
53807169,1
23758133,1
56271369,1
75383675,1
15776314,1
7353440,1
50671309,1
16988296,1
59097958,1
68141368,1
41782313,2
37579960,2
13925964,1
76438193,1
17183138,1
92185592,1
86429823,1
33147964,2
81894339,1
51268497,1
1387022,1
93019323,1
97808763,1
89514467,1
66229306,1
94180843,1
84993696,1
98839800,1
385120,1
87732768,1
92762969,1
83085916,1
10618184,1
26680071,1
12981748,1
59549278,1
9526815,1
81392523,1
60572413,1
39246430,2
3094636,1
20506586,1
69117467,1
69787976,1
81349158,1
51743437,1
49476942,1
71839850,1
89341744,1
93008272,1
2219837,1
41751726,2
66838564,1
6724635,1
2241902,1
86151761,1
80147569,1
7101365,1
44511291,1
88079653,1
52865260,1
33218313,2
34824911,2
58810231,1
58130671,1
85207721,1
93964114,1
59789215,1
4649037,1
58358126,1
4650785,1
44716312,1
43314265,2
12961368,1
64349345,1
4588276,1
62187682,1
65922130,1
56454382,1
15154520,1
73935467,1
32794287,2
71999295,1
59532442,1
6634001,1
14908846,1
30991152,2
21915580,1
88370208,1
46845932,1
94592577,1
8139697,1
48116251,1
29726119,2
98939344,1
23964548,1
36722406,2
82038699,1
21051428,1
37198035,2
73884821,1
66522950,1
80729114,1
60290818,1
84211221,1
93372712,1
26270930,1
25714167,1
48131698,1
56723341,1
73052957,1
83968500,1
29536498,2
41275836,2
62914733,1
12030000,1
10180058,1
2712446,1
46374832,1
6155515,1
77919222,1
67485233,1
32731314,2
49308675,1
13300044,1
97331668,1
57298799,1
95496525,1
48044351,1
10344640,1
1860691,1
30032094,2
52576883,1
83216764,1
21313241,1
75104688,1
26077976,1
56731782,1
11755297,1
3995196,1
55448267,1
63331247,1
423519,1
92672803,1
41823717,2
15869969,1
61297830,1
13844550,1
45326867,1
48394298,1
69388614,1
5166281,1
39154996,2
834471,1
10032261,1
76697462,1
12103210,1
59820162,1
12266886,1
54070340,1
96352434,1
35245843,2
87923139,1
56960414,1
96042376,1
4577940,1
91978599,1
22850339,1
94106138,1
7684286,1
70709751,1
8399281,1
99113400,1
22778822,1
16044174,1
41842808,2
22463820,1
77617534,1
47527250,1
27900391,1
98411832,1
67344420,1
67746547,1
43473465,2
95756858,1
87840884,1
10958598,1
75104092,1
25633505,1
22101459,1
76431464,1
38684336,2
92476858,1
45200833,1
88957616,1
57085019,1
38696010,2
2798037,1
54374290,1
37171306,2
27965213,1
536219,1
69557488,1
92635162,1
55668964,1
77747162,1
77213711,1
50413354,1
46148474,1
30884270,2
45601437,1
38810153,2
90947336,1
64809030,1
47504653,1
85537455,1
64805405,1
13543115,1
6450455,1
71846898,1
25442004,1
46009929,1
99982225,1
2293656,1
61097617,1
53979776,1
18055208,1
30723442,2
34210726,2
62585112,1
57055232,1
62074286,1
55645316,1
2221573,1
11628282,1
52522070,1
99051077,1
7576530,1
68285617,1
22876778,1
30772530,2
28027298,1
54822029,1
12402536,1
42883842,2
29453719,2
99528131,1
15938091,1
68333080,1
12447784,1
6280972,1
62412818,1
46733506,1
18609182,1
51293574,1
16841366,1
24341514,1
92081153,1
2982616,1
78317376,1
26590311,1
9222955,1
84792801,1
72211200,1
98482889,1
74399157,1
9784901,1
84087248,1
2466496,1
5798406,1
10805856,1
74038897,1
76166687,1
70256430,1
99539532,1
27774731,1
83108063,1
6453675,1
70095267,1
10866821,1
42285667,2
6541697,1
298258,1
94997431,1
68526693,1
64493971,1
35060342,2
63755975,1
30597945,2
59019732,1
54874457,1
54153141,1
16928467,1
78017410,1
24066672,1
11344846,1
47718960,1
18063859,1
48947279,1
73170938,1
35679838,2
38262540,2
22808223,1
54960834,1
8615769,1
15612750,1
35364024,2
82832190,1
5851697,1
83584833,1
71309814,1
63792048,1
21168262,1
55655549,1
91294583,1
65487723,1
85150317,1
37320281,2
69474947,1
78619486,1
85348285,1
14680676,1
63111394,1
76479422,1
31645350,2
78326224,1
90661793,1
25838820,1
98918449,1
60333915,1
74267204,1
97374427,1
79409258,1
48860043,1
30125722,2
5207284,1
76354945,1
78016591,1
47661716,1
66083124,1
21201121,1
42701655,2
70452869,1
99599082,1
41421084,2
70476396,1
39944616,2
18432525,1
73203994,1
26615892,1
35122476,2
4882237,1
21645389,1
83031683,1
75054217,1
70316383,1
58509971,1
72766823,1
30963900,2
67478845,1
15271098,1
67570740,1
83674014,1
7307988,1
97205512,1
49059940,1
63290286,1
48293717,1
79607632,1
49317412,1
55594999,1
44074683,1
49344213,1
36336995,2
11853594,1
91734377,1
20227183,1
1265547,1
51735086,1
87646214,1
95376728,1
37469563,2
37633288,2
18228713,1
55647895,1
38157546,2
97318445,1
82754814,1
33911269,2
75188130,1
61833829,1
40313708,2
48031238,1
11834483,1
22731352,1
52792899,1
45638406,1
16961545,1
9528344,1
60252468,1
97393857,1
69172836,1
92622070,1
42478621,2
72967028,1
95075959,1
21543690,1
83646596,1
84621589,1
78623723,1
54339997,1
53359936,1
52499554,1
32754623,2
51605539,1
52547915,1
80338288,1
94586433,1
80916902,1
99259352,1
80523635,1
47232512,1
3843255,1
7628369,1
84297555,1
20086711,1
8245282,1
65627144,1
81225306,1
71797829,1
91683299,1
4440528,1
55454923,1
61081612,1
83804555,1
95319204,1
49618143,1
78710175,1
96462721,1
69441406,1
47358170,1
21007556,1
74220194,1
86167775,1
74789631,1
26698230,1
98365493,1
1623211,1
30332079,2
79247958,1
6146859,1
87000052,1
76695249,1
29713558,2
9907801,1
9317491,1
25780833,1
21098527,1
85936303,1
37055225,2
64574136,1
60991661,1
26136545,1
95327958,1
79736508,1
7734288,1
72492324,1
38294195,2
19164874,1
85685705,1
32601571,2
82920139,1
71071216,1
31439444,2
71728834,1
67895136,1
94618632,1
26641241,1
97765897,1
67462384,1
92843509,1
47546011,1
32481134,2
19037297,1
6867527,1
18738048,1
91247576,1
28348117,2
14776929,1
88946501,1
60198776,1
46882893,1
32891408,2
83953970,1
50560181,1
52490175,1
31978954,2
92943593,1
77390700,1
79076594,1
8334519,1
81577179,1
8584289,1
11599120,1
45473652,1
5909549,1
49689234,1
37334356,2
48431379,1
90897814,1
13411865,1
81303565,1
84587880,1
53849700,1
76739157,1
35894492,2
15576528,1
37326239,2
21551504,1
20748907,1
87138372,1
66875030,1
12482222,1
30603259,2
16621201,1
49459908,1
65324279,1
44524349,1
68518967,1
67638190,1
28701425,2
31825028,2
50781984,1
57645092,1
60731930,1
1049488,1
93125226,1
47779427,1
23910370,1
95762631,1
51245266,1
31656607,2
39233359,2
45217885,1
90697590,1
17473992,1
65377461,1
16315798,1
97368251,1
55295718,1
26941717,1
16214362,1
48306430,1
66830972,1
65237582,1
61940550,1
1384720,1
51845553,1
30442529,2
19693266,1
25532421,1
78552256,1
27935584,1
37133968,2
75078090,1
46138443,1
90018189,1
75038038,1
13666585,1
48146893,1
48234921,1
73228748,1
62956131,1
95425926,1
24147362,1
80924116,1
4431018,1
89126590,1
76107510,1
19447668,1
28032096,1
98154983,1
16442638,1
21374488,1
20352990,1
62553001,1
17358202,1
82328228,1
32732253,2
44499858,1
92341843,1
38093978,2
24552370,1
83651671,1
13648146,1
7952936,1
90405063,1
71365967,1
86538332,1
13639344,1
68492935,1
22308123,1
27430394,1
16523014,1
99727808,1
15228342,1
8753114,1
25464158,1
74042706,1
87651378,1
48230750,1
9429360,1
89908453,1
59779632,1
53634788,1
86158783,1
72671408,1
95379227,1
98705794,1
23773248,1
53558353,1
62812607,1
8662623,1
57729089,1
30172004,2
68318,1
78725187,1
42471625,2
92539534,1
27777100,1
49896464,1
49627174,1
63452695,1
11839133,1
60252383,1
28203548,2
52145976,1
96245471,1
85619324,1
22689905,1
82119035,1
5613791,1
2790403,1
15246210,1
56761077,1
35673687,2
34662730,2
7891943,1
56720001,1
36833630,2
35333204,2
32631580,2
1241907,1
23434367,1
90964626,1
85846294,1
14411182,1
43504013,2
67541827,1
76235501,1
60141508,1
58831831,1
59293650,1
32836106,2
17183168,1
35902527,2
21646184,1
40824343,2
22052744,1
64189516,1
56300692,1
93449150,1
79235295,1
21613979,1
55967964,1
29913598,2
93742460,1
66606126,1
95367563,1
87162513,1
92526335,1
8076511,1
73847953,1
47385700,1
77966835,1
37579215,2
26243545,1
21812269,1
6409114,1
57392971,1
19767398,1
74060235,1
28124818,2
59580432,1
62540637,1
7264169,1
5706435,1
66555318,1
95070625,1
54944571,1
45080277,1
40542724,2
7274014,1
70068622,1
31012066,2
21220589,1
85837267,1
36695999,2
42331245,2
67143963,1
82558546,1
46947074,1
81821726,1
88317524,1
60382297,1
81119941,1
57582771,1
85868552,1
40289722,2
6666823,1
11419979,1
23989351,1
86757901,1
15881609,1
82764348,1
43713979,2
11630234,1
10541829,1
36609272,2
84098506,1
21494125,1
58302950,1
99413607,1
19139587,1
14888385,1
27094493,1
45385947,1
43085117,2
7364514,1
77274278,1
22997376,1
17609344,1
83192976,1
57651929,1
61485968,1
3010978,1
13423022,1
17963529,1
39614885,2
74112796,1
99961316,1
25328768,1
74919823,1
14077765,1
66663224,1
11924996,1
85784923,1
55834534,1
21059575,1
39641094,2
91483981,1
95837906,1
99115384,1
2807494,1
24671722,1
37407407,2
75873152,1
81972360,1
39205253,2
70090390,1
69060786,1
41876769,2
8660729,1
30724993,2
54740023,1
18875352,1
75507333,1
42531222,2
40092495,2
52686791,1
85760116,1
31854060,2
22982993,1
33090365,2
89945473,1
32184517,2
90067568,1
34291467,2
94509732,1
96965810,1
36949796,2
70461460,1
54763754,1
42329401,2
51368911,1
42331920,2
92432382,1
78524118,1
31843079,2
42704518,2
63345571,1
4855164,1
71229894,1
33514337,2
52000526,1
52287951,1
88808150,1
2830269,1
80494453,1
32905391,2
92326050,1
84380901,1
97127845,1
34116454,2
32647014,2
55240625,1
82651375,1
43453111,2
6771023,1
3354403,1
92039626,1
91014705,1
41921834,2
8901216,1
23480543,1
63573419,1
13346059,1
35396924,2
48803735,1
87535107,1
90563621,1
567520,1
86593443,1
47611611,1
39863741,2
28568441,2
38932769,2
28495940,2
77641549,1
36314529,2
33787722,2
50189940,1
56602311,1
48354691,1
33053560,2
83915119,1
36945931,2
88936756,1
1737355,1
94036739,1
32814808,2
98233883,1
75178481,1
52950446,1
10267064,1
16186505,1
51581940,1
93630028,1
2599721,1
63215234,1
90363870,1
70218719,1
52614588,1
94093356,1
40228729,2
69047112,1
68580741,1
6404502,1
1582051,1
18945676,1
75269287,1
46295940,1
21736444,1
43740135,2
82181502,1
55548773,1
22809172,1
54371670,1
95356183,1
25490845,1
68109512,1
69231911,1
48317103,1
94286691,1
72398284,1
79470190,1
70340980,1
16520129,1
21401468,1
5176392,1
96623093,1
45647795,1
29061949,2
66630075,1
36625655,2
53404048,1
50306620,1
87915215,1
11012785,1
55035543,1
90972458,1
58635173,1
6761650,1
38171346,2
33900019,2
80248967,1
9149580,1
58739528,1
62774962,1
93821649,1
69858344,1
60330243,1
18023232,1
44811514,1
89096698,1
32015244,2
41124676,2
9452383,1
3930633,1
55306217,1
80554370,1
1331314,1
61471691,1
20764931,1
80848701,1
87735680,1
13619724,1
6969326,1
97817763,1
23242377,1
41132575,2
74359998,1
54053297,1
3875231,1
96304410,1
6448686,1
42094348,2
82163596,1
6520839,1
54519834,1
80593075,1
94119065,1
7178635,1
45478068,1
82038862,1
75845281,1
21160037,1
91041527,1
20233226,1
60145766,1
70410069,1
45235935,1
67835297,1
76100039,1
35209776,2
15625213,1
99133983,1
28951321,2
69156739,1
15507498,1
76547659,1
96357259,1
99559083,1
821376,1
67772944,1
25442545,1
15246701,1
21540236,1
40945273,2
88171283,1
13918399,1
60156469,1
21116630,1
72833095,1
43414875,2
94132784,1
96385717,1
67103292,1
59514237,1
2761985,1
2933606,1
62686912,1
56910850,1
82119637,1
64336892,1
28127237,2
94622531,1
8278097,1
29401477,2
71789602,1
50482646,1
16482466,1
58855971,1
44548213,1
78789377,1
40806438,2
57225981,1
47419937,1
20930826,1
28640493,2
63284313,1
34084210,2
16599563,1
67413491,1
46031389,1
20611469,1
7632520,1
74186254,1
28611959,2
53978907,1
77208177,1
2860306,1
94469494,1
66634626,1
83613144,1
17791372,1
99093252,1
95980896,1
30462130,2
24922413,1
36220497,2
40943888,2
53149506,1
58929848,1
35680213,2
69625514,1
40665326,2
99540478,1
91191393,1
16816082,1
5736450,1
99983667,1
4573733,1
78517972,1
80964309,1
21330207,1
63664612,1
16986311,1
70505396,1
55367030,1
86896833,1
33956778,2
44554348,1
46230473,1
37578108,2
30661471,2
7221301,1
94435519,1
30748418,2
23437956,1
50323599,1
32843248,2
45793593,1
15887185,1
66012657,1
23681376,1
85736996,1
